Sub_ID,Student_ID,Country,Age_Group,Education_Level,Plan_Type,Plan_Price_USD,Sub_Start_Date,Sub_End_Date,Sub_Start_Month,Sub_Start_Year,Churned,Churn_Reason,Churn_Date,Days_Active,Renewal_Number,Revenue_USD
SUB_00183,STU_00149,Canada,23-27,Postgraduate,Quarterly,19.99,2024-06-14,2024-09-12,2024-06,2024,No,,,90,1,19.99
SUB_00184,STU_00150,Australia,28+,Postgraduate,Monthly,9.99,2024-05-29,2024-06-25,2024-05,2024,Yes,Found Better Alternative,2024-06-25,27,1,8.99
SUB_00185,STU_00152,United Kingdom,18-22,Undergraduate,Monthly,9.99,2023-05-20,2023-05-26,2023-05,2023,Yes,Exam Season Over,2023-05-26,6,1,2.0
SUB_00186,STU_00153,United States,18-22,Undergraduate,Monthly,9.99,2024-01-24,2024-02-23,2024-01,2024,No,,,30,1,9.99
SUB_00187,STU_00153,United States,18-22,Undergraduate,Monthly,9.99,2024-02-23,2024-03-22,2024-02,2024,Yes,Found Better Alternative,2024-03-22,28,2,9.32
SUB_00188,STU_00154,India,28+,Undergraduate,Monthly,9.99,2024-05-14,2024-06-13,2024-05,2024,No,,,30,1,9.99
SUB_00189,STU_00154,India,28+,Undergraduate,Monthly,9.99,2024-06-13,2024-06-18,2024-06,2024,Yes,Found Better Alternative,2024-06-18,5,2,1.67
SUB_00190,STU_00155,United States,28+,Undergraduate,Annual,59.99,2023-03-11,2024-03-10,2023-03,2023,No,,,365,1,59.99
SUB_00191,STU_00156,India,18-22,Postgraduate,Quarterly,19.99,2022-08-24,2022-11-22,2022-08,2022,No,,,90,1,19.99
SUB_00192,STU_00156,India,18-22,Postgraduate,Quarterly,19.99,2022-11-22,2023-02-20,2022-11,2022,No,,,90,2,19.99
SUB_00193,STU_00156,India,18-22,Postgraduate,Quarterly,19.99,2023-02-20,2023-05-21,2023-02,2023,No,,,90,3,19.99
SUB_00194,STU_00157,United States,18-22,Other,Monthly,9.99,2023-02-15,2023-03-17,2023-02,2023,No,,,30,1,9.99
SUB_00195,STU_00157,United States,18-22,Other,Monthly,9.99,2023-03-17,2023-04-16,2023-03,2023,No,,,30,2,9.99
SUB_00196,STU_00158,United States,23-27,Other,Monthly,9.99,2023-07-05,2023-08-04,2023-07,2023,No,,,30,1,9.99
SUB_00197,STU_00158,United States,23-27,Other,Monthly,9.99,2023-08-04,2023-08-19,2023-08,2023,Yes,Not Useful Anymore,2023-08-19,15,2,5.0
SUB_00198,STU_00159,India,18-22,PhD,Quarterly,19.99,2024-04-24,2024-07-23,2024-04,2024,No,,,90,1,19.99
SUB_00199,STU_00160,United States,28+,Other,Quarterly,19.99,2024-02-24,2024-05-24,2024-02,2024,No,,,90,1,19.99
SUB_00200,STU_00160,United States,28+,Other,Quarterly,19.99,2024-05-24,2024-08-12,2024-05,2024,Yes,Not Useful Anymore,2024-08-12,80,2,17.77
SUB_00201,STU_00161,India,18-22,Undergraduate,Quarterly,19.99,2023-06-25,2023-09-23,2023-06,2023,No,,,90,1,19.99
SUB_00202,STU_00161,India,18-22,Undergraduate,Quarterly,19.99,2023-09-23,2023-12-22,2023-09,2023,No,,,90,2,19.99
SUB_00203,STU_00162,Canada,23-27,Other,Quarterly,19.99,2024-05-18,2024-08-16,2024-05,2024,No,,,90,1,19.99
SUB_00204,STU_00163,India,18-22,Undergraduate,Annual,59.99,2023-08-31,2024-08-30,2023-08,2023,No,,,365,1,59.99
SUB_00205,STU_00165,Canada,18-22,PhD,Monthly,9.99,2023-03-19,2023-04-18,2023-03,2023,No,,,30,1,9.99
SUB_00206,STU_00166,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2023-05-19,2023-08-17,2023-05,2023,No,,,90,1,19.99
SUB_00207,STU_00166,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2023-08-17,2023-11-15,2023-08,2023,No,,,90,2,19.99
SUB_00208,STU_00166,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2023-11-15,2023-12-09,2023-11,2023,Yes,Price Too High,2023-12-09,24,3,5.33
SUB_00209,STU_00167,United States,28+,Other,Monthly,9.99,2024-05-09,2024-06-08,2024-05,2024,No,,,30,1,9.99
SUB_00210,STU_00167,United States,28+,Other,Monthly,9.99,2024-06-08,2024-06-13,2024-06,2024,Yes,Price Too High,2024-06-13,5,2,1.67
SUB_00211,STU_00168,India,23-27,Undergraduate,Quarterly,19.99,2023-08-07,2023-11-05,2023-08,2023,No,,,90,1,19.99
SUB_00212,STU_00169,India,23-27,Undergraduate,Quarterly,19.99,2024-02-07,2024-04-08,2024-02,2024,Yes,Found Better Alternative,2024-04-08,61,1,13.55
SUB_00213,STU_00170,Canada,23-27,Other,Annual,59.99,2024-03-05,2024-07-05,2024-03,2024,Yes,Found Better Alternative,2024-07-05,122,1,20.05
SUB_00214,STU_00171,Australia,18-22,Undergraduate,Quarterly,19.99,2023-10-07,2024-01-05,2023-10,2023,No,,,90,1,19.99
SUB_00215,STU_00171,Australia,18-22,Undergraduate,Quarterly,19.99,2024-01-05,2024-02-15,2024-01,2024,Yes,Found Better Alternative,2024-02-15,41,2,9.11
SUB_00216,STU_00172,Others,18-22,Undergraduate,Monthly,9.99,2023-04-10,2023-04-30,2023-04,2023,Yes,Price Too High,2023-04-30,20,1,6.66
SUB_00217,STU_00173,United States,23-27,Other,Annual,59.99,2023-06-30,2024-06-29,2023-06,2023,No,,,365,1,59.99
SUB_00218,STU_00174,Canada,23-27,PhD,Monthly,9.99,2022-11-25,2022-12-13,2022-11,2022,Yes,Not Useful Anymore,2022-12-13,18,1,5.99
SUB_00219,STU_00176,Others,18-22,Other,Monthly,9.99,2022-09-22,2022-10-22,2022-09,2022,No,,,30,1,9.99
SUB_00220,STU_00177,India,18-22,PhD,Annual,59.99,2023-04-01,2023-08-23,2023-04,2023,Yes,Price Too High,2023-08-23,144,1,23.67
SUB_00221,STU_00178,United States,28+,Undergraduate,Annual,59.99,2024-03-23,2025-02-16,2024-03,2024,Yes,Found Better Alternative,2025-02-16,330,1,54.24
SUB_00222,STU_00179,India,28+,Postgraduate,Annual,59.99,2024-01-26,2024-11-07,2024-01,2024,Yes,Found Better Alternative,2024-11-07,286,1,47.01
SUB_00223,STU_00180,India,18-22,Other,Quarterly,19.99,2023-02-22,2023-05-23,2023-02,2023,No,,,90,1,19.99
SUB_00224,STU_00180,India,18-22,Other,Quarterly,19.99,2023-05-23,2023-06-13,2023-05,2023,Yes,Other,2023-06-13,21,2,4.66
SUB_00225,STU_00181,Others,23-27,Postgraduate,Monthly,9.99,2022-11-14,2022-11-17,2022-11,2022,Yes,Found Better Alternative,2022-11-17,3,1,1.0
SUB_00226,STU_00182,India,23-27,Undergraduate,Monthly,9.99,2022-11-08,2022-12-04,2022-11,2022,Yes,Found Better Alternative,2022-12-04,26,1,8.66
SUB_00227,STU_00183,India,18-22,Undergraduate,Monthly,9.99,2022-07-28,2022-08-27,2022-07,2022,No,,,30,1,9.99
SUB_00228,STU_00183,India,18-22,Undergraduate,Monthly,9.99,2022-08-27,2022-09-15,2022-08,2022,Yes,Price Too High,2022-09-15,19,2,6.33
SUB_00229,STU_00185,United States,23-27,Other,Quarterly,19.99,2024-05-01,2024-07-30,2024-05,2024,No,,,90,1,19.99
SUB_00230,STU_00187,United States,18-22,Undergraduate,Monthly,9.99,2023-05-12,2023-06-11,2023-05,2023,No,,,30,1,9.99
SUB_00231,STU_00189,India,23-27,PhD,Monthly,9.99,2024-05-22,2024-06-12,2024-05,2024,Yes,Found Better Alternative,2024-06-12,21,1,6.99
SUB_00232,STU_00190,United States,18-22,Undergraduate,Monthly,9.99,2023-09-04,2023-09-29,2023-09,2023,Yes,Price Too High,2023-09-29,25,1,8.33
SUB_00233,STU_00191,India,18-22,Undergraduate,Quarterly,19.99,2022-09-27,2022-12-26,2022-09,2022,No,,,90,1,19.99
SUB_00234,STU_00191,India,18-22,Undergraduate,Quarterly,19.99,2022-12-26,2023-03-26,2022-12,2022,No,,,90,2,19.99
SUB_00235,STU_00192,India,28+,Undergraduate,Annual,59.99,2023-10-07,2024-10-06,2023-10,2023,No,,,365,1,59.99
SUB_00236,STU_00193,United States,23-27,Postgraduate,Quarterly,19.99,2022-10-23,2022-12-25,2022-10,2022,Yes,Price Too High,2022-12-25,63,1,13.99
SUB_00237,STU_00196,Canada,18-22,Postgraduate,Monthly,9.99,2023-02-09,2023-03-11,2023-02,2023,No,,,30,1,9.99
SUB_00238,STU_00197,United Kingdom,28+,Other,Monthly,9.99,2023-02-05,2023-03-07,2023-02,2023,No,,,30,1,9.99
SUB_00239,STU_00197,United Kingdom,28+,Other,Monthly,9.99,2023-03-07,2023-04-06,2023-03,2023,No,,,30,2,9.99
SUB_00240,STU_00198,United States,23-27,Postgraduate,Monthly,9.99,2024-04-17,2024-04-23,2024-04,2024,Yes,Found Better Alternative,2024-04-23,6,1,2.0
SUB_00241,STU_00199,United States,18-22,Undergraduate,Annual,59.99,2023-03-29,2024-03-28,2023-03,2023,No,,,365,1,59.99
SUB_00242,STU_00200,United States,18-22,Postgraduate,Quarterly,19.99,2024-01-05,2024-04-04,2024-01,2024,No,,,90,1,19.99
SUB_00243,STU_00200,United States,18-22,Postgraduate,Quarterly,19.99,2024-04-04,2024-07-03,2024-04,2024,No,,,90,2,19.99
SUB_00244,STU_00201,India,18-22,Undergraduate,Quarterly,19.99,2023-12-23,2024-03-22,2023-12,2023,No,,,90,1,19.99
SUB_00245,STU_00201,India,18-22,Undergraduate,Quarterly,19.99,2024-03-22,2024-06-20,2024-03,2024,No,,,90,2,19.99
SUB_00246,STU_00202,United States,28+,Undergraduate,Monthly,9.99,2024-01-26,2024-02-08,2024-01,2024,Yes,Found Better Alternative,2024-02-08,13,1,4.33
SUB_00247,STU_00203,India,23-27,Undergraduate,Monthly,9.99,2022-08-28,2022-09-27,2022-08,2022,No,,,30,1,9.99
SUB_00248,STU_00205,India,18-22,Other,Monthly,9.99,2024-05-01,2024-05-27,2024-05,2024,Yes,Found Better Alternative,2024-05-27,26,1,8.66
SUB_00249,STU_00207,India,18-22,Postgraduate,Quarterly,19.99,2023-08-17,2023-10-15,2023-08,2023,Yes,Not Useful Anymore,2023-10-15,59,1,13.1
SUB_00250,STU_00208,India,28+,Undergraduate,Monthly,9.99,2023-06-14,2023-06-28,2023-06,2023,Yes,Found Better Alternative,2023-06-28,14,1,4.66
SUB_00251,STU_00209,United States,23-27,Postgraduate,Quarterly,19.99,2023-04-27,2023-07-26,2023-04,2023,No,,,90,1,19.99
SUB_00252,STU_00209,United States,23-27,Postgraduate,Quarterly,19.99,2023-07-26,2023-10-13,2023-07,2023,Yes,Price Too High,2023-10-13,79,2,17.55
SUB_00253,STU_00210,Others,18-22,Other,Monthly,9.99,2022-06-29,2022-07-12,2022-06,2022,Yes,Price Too High,2022-07-12,13,1,4.33
SUB_00254,STU_00211,India,28+,Undergraduate,Monthly,9.99,2023-06-22,2023-07-22,2023-06,2023,No,,,30,1,9.99
SUB_00255,STU_00211,India,28+,Undergraduate,Monthly,9.99,2023-07-22,2023-08-20,2023-07,2023,Yes,Not Useful Anymore,2023-08-20,29,2,9.66
SUB_00256,STU_00213,India,23-27,Other,Monthly,9.99,2024-04-07,2024-04-20,2024-04,2024,Yes,Not Useful Anymore,2024-04-20,13,1,4.33
SUB_00257,STU_00214,United Kingdom,18-22,Undergraduate,Monthly,9.99,2024-04-14,2024-05-14,2024-04,2024,No,,,30,1,9.99
SUB_00258,STU_00214,United Kingdom,18-22,Undergraduate,Monthly,9.99,2024-05-14,2024-06-05,2024-05,2024,Yes,Found Better Alternative,2024-06-05,22,2,7.33
SUB_00259,STU_00216,India,28+,Postgraduate,Monthly,9.99,2024-02-12,2024-02-24,2024-02,2024,Yes,Found Better Alternative,2024-02-24,12,1,4.0
SUB_00260,STU_00217,India,18-22,Undergraduate,Monthly,9.99,2024-03-29,2024-04-25,2024-03,2024,Yes,Found Better Alternative,2024-04-25,27,1,8.99
SUB_00261,STU_00218,India,23-27,Undergraduate,Monthly,9.99,2024-02-23,2024-03-02,2024-02,2024,Yes,Not Useful Anymore,2024-03-02,8,1,2.66
SUB_00262,STU_00220,United States,28+,Postgraduate,Monthly,9.99,2023-10-12,2023-11-11,2023-10,2023,No,,,30,1,9.99
SUB_00263,STU_00220,United States,28+,Postgraduate,Monthly,9.99,2023-11-11,2023-12-02,2023-11,2023,Yes,Not Useful Anymore,2023-12-02,21,2,6.99
SUB_00264,STU_00221,United States,18-22,Undergraduate,Quarterly,19.99,2024-01-18,2024-03-17,2024-01,2024,Yes,Not Useful Anymore,2024-03-17,59,1,13.1
SUB_00265,STU_00224,Australia,18-22,Postgraduate,Monthly,9.99,2023-07-02,2023-07-07,2023-07,2023,Yes,Not Useful Anymore,2023-07-07,5,1,1.67
SUB_00266,STU_00225,United States,18-22,Undergraduate,Quarterly,19.99,2024-03-25,2024-06-23,2024-03,2024,No,,,90,1,19.99
SUB_00267,STU_00225,United States,18-22,Undergraduate,Quarterly,19.99,2024-06-23,2024-09-07,2024-06,2024,Yes,Found Better Alternative,2024-09-07,76,2,16.88
SUB_00268,STU_00226,Canada,28+,Postgraduate,Annual,59.99,2024-06-27,2025-06-27,2024-06,2024,No,,,365,1,59.99
SUB_00269,STU_00227,India,18-22,Other,Quarterly,19.99,2024-05-07,2024-06-10,2024-05,2024,Yes,Not Useful Anymore,2024-06-10,34,1,7.55
SUB_00270,STU_00228,United States,18-22,Postgraduate,Monthly,9.99,2024-02-17,2024-03-04,2024-02,2024,Yes,Exam Season Over,2024-03-04,16,1,5.33
SUB_00271,STU_00229,United States,28+,Postgraduate,Quarterly,19.99,2022-10-11,2023-01-08,2022-10,2022,Yes,Found Better Alternative,2023-01-08,89,1,19.77
SUB_00272,STU_00230,United States,23-27,Undergraduate,Quarterly,19.99,2024-04-01,2024-06-30,2024-04,2024,No,,,90,1,19.99
SUB_00273,STU_00230,United States,23-27,Undergraduate,Quarterly,19.99,2024-06-30,2024-09-15,2024-06,2024,Yes,Not Useful Anymore,2024-09-15,77,2,17.1
SUB_00274,STU_00231,Australia,23-27,Undergraduate,Quarterly,19.99,2023-05-26,2023-08-24,2023-05,2023,No,,,90,1,19.99
SUB_00275,STU_00232,United States,23-27,Postgraduate,Monthly,9.99,2022-09-15,2022-10-15,2022-09,2022,No,,,30,1,9.99
SUB_00276,STU_00232,United States,23-27,Postgraduate,Monthly,9.99,2022-10-15,2022-11-14,2022-10,2022,No,,,30,2,9.99
SUB_00277,STU_00232,United States,23-27,Postgraduate,Monthly,9.99,2022-11-14,2022-12-14,2022-11,2022,No,,,30,3,9.99
SUB_00278,STU_00233,India,18-22,Undergraduate,Annual,59.99,2024-03-18,2025-03-18,2024-03,2024,No,,,365,1,59.99
SUB_00279,STU_00234,United States,18-22,Undergraduate,Monthly,9.99,2022-12-04,2022-12-31,2022-12,2022,Yes,Found Better Alternative,2022-12-31,27,1,8.99
SUB_00280,STU_00235,India,23-27,Undergraduate,Monthly,9.99,2024-02-24,2024-03-14,2024-02,2024,Yes,Exam Season Over,2024-03-14,19,1,6.33
SUB_00281,STU_00236,Australia,18-22,Postgraduate,Quarterly,19.99,2023-10-23,2024-01-21,2023-10,2023,No,,,90,1,19.99
SUB_00282,STU_00236,Australia,18-22,Postgraduate,Quarterly,19.99,2024-01-21,2024-04-20,2024-01,2024,No,,,90,2,19.99
SUB_00283,STU_00236,Australia,18-22,Postgraduate,Quarterly,19.99,2024-04-20,2024-05-16,2024-04,2024,Yes,Exam Season Over,2024-05-16,26,3,5.77
SUB_00284,STU_00237,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2023-04-11,2023-07-10,2023-04,2023,No,,,90,1,19.99
SUB_00285,STU_00238,India,18-22,Postgraduate,Monthly,9.99,2024-03-05,2024-03-22,2024-03,2024,Yes,Found Better Alternative,2024-03-22,17,1,5.66
SUB_00286,STU_00239,United States,23-27,Undergraduate,Annual,59.99,2022-10-10,2023-10-10,2022-10,2022,No,,,365,1,59.99
SUB_00287,STU_00240,Australia,18-22,Undergraduate,Monthly,9.99,2023-09-23,2023-10-12,2023-09,2023,Yes,Found Better Alternative,2023-10-12,19,1,6.33
SUB_00288,STU_00241,Canada,28+,Undergraduate,Annual,59.99,2023-09-11,2024-08-07,2023-09,2023,Yes,Found Better Alternative,2024-08-07,331,1,54.4
SUB_00289,STU_00242,Others,18-22,Undergraduate,Monthly,9.99,2023-07-13,2023-08-12,2023-07,2023,No,,,30,1,9.99
SUB_00290,STU_00242,Others,18-22,Undergraduate,Monthly,9.99,2023-08-12,2023-09-08,2023-08,2023,Yes,Price Too High,2023-09-08,27,2,8.99
SUB_00291,STU_00243,India,18-22,Undergraduate,Monthly,9.99,2024-04-11,2024-05-11,2024-04,2024,No,,,30,1,9.99
SUB_00292,STU_00243,India,18-22,Undergraduate,Monthly,9.99,2024-05-11,2024-05-28,2024-05,2024,Yes,Exam Season Over,2024-05-28,17,2,5.66
SUB_00293,STU_00245,Canada,23-27,Postgraduate,Monthly,9.99,2023-01-24,2023-02-06,2023-01,2023,Yes,Technical Issues,2023-02-06,13,1,4.33
SUB_00294,STU_00246,India,18-22,Undergraduate,Monthly,9.99,2023-04-19,2023-05-18,2023-04,2023,Yes,Found Better Alternative,2023-05-18,29,1,9.66
SUB_00295,STU_00247,India,28+,Postgraduate,Quarterly,19.99,2022-08-31,2022-09-13,2022-08,2022,Yes,Price Too High,2022-09-13,13,1,2.89
SUB_00296,STU_00248,United States,18-22,Undergraduate,Monthly,9.99,2023-02-10,2023-03-12,2023-02,2023,No,,,30,1,9.99
SUB_00297,STU_00248,United States,18-22,Undergraduate,Monthly,9.99,2023-03-12,2023-03-24,2023-03,2023,Yes,Price Too High,2023-03-24,12,2,4.0
SUB_00298,STU_00250,United Kingdom,23-27,Undergraduate,Quarterly,19.99,2023-11-16,2024-02-14,2023-11,2023,No,,,90,1,19.99
SUB_00299,STU_00251,Others,18-22,Undergraduate,Monthly,9.99,2023-07-18,2023-07-25,2023-07,2023,Yes,Price Too High,2023-07-25,7,1,2.33
SUB_00300,STU_00252,United States,18-22,Postgraduate,Monthly,9.99,2024-06-21,2024-07-21,2024-06,2024,No,,,30,1,9.99
SUB_00301,STU_00253,United States,28+,Undergraduate,Monthly,9.99,2023-05-30,2023-06-29,2023-05,2023,No,,,30,1,9.99
SUB_00302,STU_00253,United States,28+,Undergraduate,Monthly,9.99,2023-06-29,2023-07-29,2023-06,2023,No,,,30,2,9.99
SUB_00303,STU_00253,United States,28+,Undergraduate,Monthly,9.99,2023-07-29,2023-08-28,2023-07,2023,No,,,30,3,9.99
SUB_00304,STU_00253,United States,28+,Undergraduate,Monthly,9.99,2023-08-28,2023-09-15,2023-08,2023,Yes,Price Too High,2023-09-15,18,4,5.99
SUB_00305,STU_00254,United States,18-22,Undergraduate,Monthly,9.99,2024-05-26,2024-06-09,2024-05,2024,Yes,Price Too High,2024-06-09,14,1,4.66
SUB_00306,STU_00255,India,18-22,Undergraduate,Quarterly,19.99,2022-07-12,2022-09-22,2022-07,2022,Yes,Found Better Alternative,2022-09-22,72,1,15.99
SUB_00307,STU_00256,India,28+,Undergraduate,Quarterly,19.99,2023-12-01,2024-02-29,2023-12,2023,No,,,90,1,19.99
SUB_00308,STU_00257,India,23-27,PhD,Monthly,9.99,2023-04-10,2023-05-10,2023-04,2023,No,,,30,1,9.99
SUB_00309,STU_00257,India,23-27,PhD,Monthly,9.99,2023-05-10,2023-05-19,2023-05,2023,Yes,Price Too High,2023-05-19,9,2,3.0
SUB_00310,STU_00258,India,18-22,Undergraduate,Monthly,9.99,2023-06-19,2023-07-18,2023-06,2023,Yes,Found Better Alternative,2023-07-18,29,1,9.66
SUB_00311,STU_00261,India,23-27,Undergraduate,Monthly,9.99,2022-10-12,2022-11-11,2022-10,2022,No,,,30,1,9.99
SUB_00312,STU_00261,India,23-27,Undergraduate,Monthly,9.99,2022-11-11,2022-12-11,2022-11,2022,No,,,30,2,9.99
SUB_00313,STU_00261,India,23-27,Undergraduate,Monthly,9.99,2022-12-11,2023-01-10,2022-12,2022,No,,,30,3,9.99
SUB_00314,STU_00262,India,18-22,Postgraduate,Monthly,9.99,2024-05-20,2024-06-17,2024-05,2024,Yes,Found Better Alternative,2024-06-17,28,1,9.32
SUB_00315,STU_00263,India,28+,Other,Monthly,9.99,2023-09-13,2023-09-25,2023-09,2023,Yes,Found Better Alternative,2023-09-25,12,1,4.0
SUB_00316,STU_00264,United States,23-27,Undergraduate,Monthly,9.99,2023-06-11,2023-07-11,2023-06,2023,No,,,30,1,9.99
SUB_00317,STU_00264,United States,23-27,Undergraduate,Monthly,9.99,2023-07-11,2023-07-28,2023-07,2023,Yes,Found Better Alternative,2023-07-28,17,2,5.66
SUB_00318,STU_00265,United Kingdom,18-22,Undergraduate,Annual,59.99,2024-04-27,2025-04-27,2024-04,2024,No,,,365,1,59.99
SUB_00319,STU_00266,Australia,18-22,Undergraduate,Annual,59.99,2023-07-19,2024-07-18,2023-07,2023,No,,,365,1,59.99
SUB_00320,STU_00267,United Kingdom,23-27,Postgraduate,Quarterly,19.99,2023-09-10,2023-11-29,2023-09,2023,Yes,Not Useful Anymore,2023-11-29,80,1,17.77
SUB_00321,STU_00269,India,18-22,Undergraduate,Quarterly,19.99,2022-10-02,2022-12-31,2022-10,2022,No,,,90,1,19.99
SUB_00322,STU_00270,India,18-22,Undergraduate,Quarterly,19.99,2023-10-18,2024-01-16,2023-10,2023,No,,,90,1,19.99
SUB_00323,STU_00270,India,18-22,Undergraduate,Quarterly,19.99,2024-01-16,2024-04-15,2024-01,2024,No,,,90,2,19.99
SUB_00324,STU_00270,India,18-22,Undergraduate,Quarterly,19.99,2024-04-15,2024-06-24,2024-04,2024,Yes,Found Better Alternative,2024-06-24,70,3,15.55
SUB_00325,STU_00271,United Kingdom,28+,Other,Monthly,9.99,2022-09-07,2022-10-07,2022-09,2022,No,,,30,1,9.99
SUB_00326,STU_00271,United Kingdom,28+,Other,Monthly,9.99,2022-10-07,2022-11-06,2022-10,2022,No,,,30,2,9.99
SUB_00327,STU_00271,United Kingdom,28+,Other,Monthly,9.99,2022-11-06,2022-12-06,2022-11,2022,No,,,30,3,9.99
SUB_00328,STU_00272,United States,28+,PhD,Quarterly,19.99,2023-12-25,2024-02-28,2023-12,2023,Yes,Found Better Alternative,2024-02-28,65,1,14.44
SUB_00329,STU_00273,India,18-22,Undergraduate,Annual,59.99,2024-03-18,2025-03-05,2024-03,2024,Yes,Other,2025-03-05,352,1,57.85
SUB_00330,STU_00274,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-02-20,2023-03-22,2023-02,2023,No,,,30,1,9.99
SUB_00331,STU_00274,United Kingdom,18-22,Postgraduate,Monthly,9.99,2023-03-22,2023-04-21,2023-03,2023,No,,,30,2,9.99
SUB_00332,STU_00275,India,28+,Undergraduate,Quarterly,19.99,2024-01-09,2024-02-09,2024-01,2024,Yes,Found Better Alternative,2024-02-09,31,1,6.89
SUB_00333,STU_00276,United States,23-27,PhD,Monthly,9.99,2023-10-09,2023-11-08,2023-10,2023,No,,,30,1,9.99
SUB_00334,STU_00276,United States,23-27,PhD,Monthly,9.99,2023-11-08,2023-11-28,2023-11,2023,Yes,Price Too High,2023-11-28,20,2,6.66
SUB_00335,STU_00277,India,23-27,Postgraduate,Annual,59.99,2024-03-22,2025-03-22,2024-03,2024,No,,,365,1,59.99
SUB_00336,STU_00278,United States,18-22,Other,Quarterly,19.99,2024-01-11,2024-01-23,2024-01,2024,Yes,Found Better Alternative,2024-01-23,12,1,2.67
SUB_00337,STU_00279,Canada,23-27,Undergraduate,Annual,59.99,2022-08-08,2023-08-08,2022-08,2022,No,,,365,1,59.99
SUB_00338,STU_00280,India,28+,PhD,Monthly,9.99,2023-02-11,2023-02-17,2023-02,2023,Yes,Found Better Alternative,2023-02-17,6,1,2.0
SUB_00339,STU_00281,Others,18-22,Postgraduate,Monthly,9.99,2024-03-22,2024-04-10,2024-03,2024,Yes,Exam Season Over,2024-04-10,19,1,6.33
SUB_00340,STU_00282,India,28+,Undergraduate,Annual,59.99,2024-03-27,2025-03-27,2024-03,2024,No,,,365,1,59.99
SUB_00341,STU_00283,India,28+,Undergraduate,Monthly,9.99,2024-03-01,2024-03-31,2024-03,2024,No,,,30,1,9.99
SUB_00342,STU_00284,United Kingdom,18-22,Undergraduate,Quarterly,19.99,2024-03-23,2024-06-06,2024-03,2024,Yes,Price Too High,2024-06-06,75,1,16.66
SUB_00343,STU_00286,India,23-27,Postgraduate,Monthly,9.99,2024-05-23,2024-06-14,2024-05,2024,Yes,Not Useful Anymore,2024-06-14,22,1,7.33
SUB_00344,STU_00287,India,23-27,Undergraduate,Quarterly,19.99,2023-10-10,2023-12-03,2023-10,2023,Yes,Price Too High,2023-12-03,54,1,11.99
SUB_00345,STU_00288,Others,18-22,Undergraduate,Monthly,9.99,2023-05-23,2023-06-22,2023-05,2023,No,,,30,1,9.99
SUB_00346,STU_00288,Others,18-22,Undergraduate,Monthly,9.99,2023-06-22,2023-06-29,2023-06,2023,Yes,Found Better Alternative,2023-06-29,7,2,2.33
SUB_00347,STU_00289,India,18-22,Undergraduate,Annual,59.99,2023-10-14,2024-10-13,2023-10,2023,No,,,365,1,59.99
SUB_00348,STU_00290,India,28+,Other,Quarterly,19.99,2024-03-17,2024-04-23,2024-03,2024,Yes,Found Better Alternative,2024-04-23,37,1,8.22
SUB_00349,STU_00291,India,23-27,Undergraduate,Monthly,9.99,2024-06-10,2024-06-18,2024-06,2024,Yes,Exam Season Over,2024-06-18,8,1,2.66
SUB_00350,STU_00292,United States,18-22,Undergraduate,Quarterly,19.99,2023-05-06,2023-08-04,2023-05,2023,No,,,90,1,19.99
SUB_00351,STU_00293,India,18-22,Undergraduate,Monthly,9.99,2024-02-04,2024-02-21,2024-02,2024,Yes,Found Better Alternative,2024-02-21,17,1,5.66
SUB_00352,STU_00295,United Kingdom,18-22,Undergraduate,Annual,59.99,2023-06-20,2024-06-19,2023-06,2023,No,,,365,1,59.99
SUB_00353,STU_00297,United States,18-22,Other,Annual,59.99,2024-03-04,2025-03-04,2024-03,2024,No,,,365,1,59.99
SUB_00354,STU_00299,India,18-22,Undergraduate,Monthly,9.99,2022-07-14,2022-08-02,2022-07,2022,Yes,Found Better Alternative,2022-08-02,19,1,6.33
SUB_00355,STU_00300,Canada,18-22,Other,Annual,59.99,2024-02-29,2024-04-21,2024-02,2024,Yes,Found Better Alternative,2024-04-21,52,1,8.55
SUB_00356,STU_00301,United States,18-22,Undergraduate,Monthly,9.99,2024-03-04,2024-03-19,2024-03,2024,Yes,Found Better Alternative,2024-03-19,15,1,5.0
SUB_00357,STU_00302,United States,23-27,Undergraduate,Annual,59.99,2024-05-31,2025-02-21,2024-05,2024,Yes,Price Too High,2025-02-21,266,1,43.72
SUB_00358,STU_00303,United States,23-27,Postgraduate,Annual,59.99,2023-08-12,2024-08-11,2023-08,2023,No,,,365,1,59.99
