Student_ID,Country,Age_Group,Education_Level,Acquisition_Source,Registration_Date,Registration_Month,Registration_Year,Month_Label,Is_Active
STU_00318,India,18-22,Undergraduate,Paid Ad,2024-03-15,3,2024,2024-03,1
STU_00319,India,23-27,Other,Paid Ad,2022-10-19,10,2022,2022-10,0
STU_00320,United States,18-22,Other,Organic Search,2023-10-01,10,2023,2023-10,1
STU_00321,United States,18-22,Postgraduate,Social Media,2022-08-31,8,2022,2022-08,1
STU_00322,India,28+,Other,Organic Search,2022-11-27,11,2022,2022-11,0
STU_00323,India,23-27,PhD,Organic Search,2023-10-21,10,2023,2023-10,1
STU_00324,United States,18-22,Other,Organic Search,2023-04-02,4,2023,2023-04,0
STU_00325,United States,28+,Undergraduate,Paid Ad,2023-12-09,12,2023,2023-12,1
STU_00326,India,23-27,Postgraduate,Referral,2022-09-24,9,2022,2022-09,1
STU_00327,United Kingdom,23-27,Postgraduate,Organic Search,2023-05-12,5,2023,2023-05,0
STU_00328,United Kingdom,23-27,Undergraduate,Referral,2023-07-21,7,2023,2023-07,1
STU_00329,United States,28+,Undergraduate,Paid Ad,2022-10-22,10,2022,2022-10,1
STU_00330,Others,18-22,Postgraduate,Organic Search,2023-03-01,3,2023,2023-03,0
STU_00331,India,23-27,Undergraduate,Organic Search,2024-05-10,5,2024,2024-05,1
STU_00332,United Kingdom,23-27,Postgraduate,Email Campaign,2024-05-21,5,2024,2024-05,1
STU_00333,India,18-22,Undergraduate,Referral,2023-01-13,1,2023,2023-01,0
STU_00334,United States,28+,Postgraduate,Social Media,2023-07-31,7,2023,2023-07,0
STU_00335,United States,23-27,Postgraduate,Paid Ad,2023-02-09,2,2023,2023-02,1
STU_00336,India,23-27,Undergraduate,Paid Ad,2023-06-06,6,2023,2023-06,1
STU_00337,United States,18-22,PhD,Paid Ad,2024-01-08,1,2024,2024-01,1
STU_00338,United States,18-22,Postgraduate,Social Media,2024-06-04,6,2024,2024-06,1
STU_00339,India,23-27,Postgraduate,Referral,2023-11-08,11,2023,2023-11,1
STU_00340,India,28+,Postgraduate,Paid Ad,2022-06-23,6,2022,2022-06,1
STU_00341,United States,23-27,Undergraduate,Social Media,2023-05-19,5,2023,2023-05,0
STU_00342,India,18-22,Postgraduate,Referral,2023-09-27,9,2023,2023-09,0
STU_00343,Others,18-22,PhD,Paid Ad,2024-03-23,3,2024,2024-03,0
STU_00344,India,23-27,Postgraduate,Paid Ad,2023-06-22,6,2023,2023-06,0
STU_00345,India,28+,Undergraduate,Organic Search,2023-05-23,5,2023,2023-05,0
STU_00346,United Kingdom,28+,Undergraduate,Referral,2022-06-04,6,2022,2022-06,1
STU_00347,United Kingdom,18-22,Undergraduate,Organic Search,2023-06-24,6,2023,2023-06,0
STU_00348,United Kingdom,18-22,Postgraduate,Referral,2024-06-12,6,2024,2024-06,0
STU_00349,India,18-22,Postgraduate,Paid Ad,2022-06-17,6,2022,2022-06,0
STU_00350,India,18-22,Undergraduate,Paid Ad,2022-07-20,7,2022,2022-07,0
STU_00351,India,28+,Undergraduate,Social Media,2022-07-28,7,2022,2022-07,0
STU_00352,United States,23-27,Undergraduate,Organic Search,2024-01-13,1,2024,2024-01,1
STU_00353,United States,18-22,Undergraduate,Paid Ad,2024-04-07,4,2024,2024-04,1
STU_00354,Australia,23-27,Undergraduate,Paid Ad,2024-06-22,6,2024,2024-06,0
STU_00355,United States,23-27,Undergraduate,Paid Ad,2024-03-20,3,2024,2024-03,1
STU_00356,India,23-27,Undergraduate,Organic Search,2023-06-21,6,2023,2023-06,0
STU_00357,United Kingdom,28+,Postgraduate,Email Campaign,2022-10-26,10,2022,2022-10,0
STU_00358,India,18-22,Undergraduate,Organic Search,2022-10-16,10,2022,2022-10,1
STU_00359,India,23-27,Undergraduate,Organic Search,2023-06-15,6,2023,2023-06,0
STU_00360,India,18-22,PhD,Paid Ad,2024-02-08,2,2024,2024-02,1
STU_00361,United States,28+,Undergraduate,Email Campaign,2023-01-09,1,2023,2023-01,1
STU_00362,Others,18-22,Other,Paid Ad,2022-12-12,12,2022,2022-12,1
STU_00363,United States,18-22,Undergraduate,Organic Search,2024-02-09,2,2024,2024-02,1
STU_00364,United States,18-22,Undergraduate,Paid Ad,2023-09-21,9,2023,2023-09,1
STU_00365,United Kingdom,23-27,Postgraduate,Organic Search,2022-09-09,9,2022,2022-09,1
STU_00366,India,23-27,Undergraduate,Organic Search,2023-04-17,4,2023,2023-04,1
STU_00367,United States,18-22,Undergraduate,Organic Search,2024-01-20,1,2024,2024-01,1
STU_00368,United States,23-27,Postgraduate,Organic Search,2023-02-07,2,2023,2023-02,0
STU_00369,United States,23-27,Undergraduate,Referral,2024-06-10,6,2024,2024-06,1
STU_00370,United States,18-22,PhD,Email Campaign,2024-06-07,6,2024,2024-06,0
STU_00371,India,28+,Other,Referral,2023-11-19,11,2023,2023-11,0
STU_00372,India,23-27,Undergraduate,Organic Search,2023-07-28,7,2023,2023-07,1
STU_00373,India,23-27,Postgraduate,Referral,2023-09-10,9,2023,2023-09,1
STU_00374,India,23-27,Undergraduate,Organic Search,2023-10-13,10,2023,2023-10,1
STU_00375,Others,18-22,PhD,Referral,2023-12-01,12,2023,2023-12,0
STU_00376,India,18-22,Undergraduate,Organic Search,2022-12-01,12,2022,2022-12,1
STU_00377,India,18-22,Undergraduate,Paid Ad,2023-05-29,5,2023,2023-05,0
STU_00378,India,23-27,PhD,Referral,2024-05-14,5,2024,2024-05,0
STU_00379,India,18-22,Postgraduate,Organic Search,2022-07-03,7,2022,2022-07,1
STU_00380,India,28+,Postgraduate,Organic Search,2022-11-23,11,2022,2022-11,0
STU_00381,Canada,28+,Undergraduate,Social Media,2022-09-06,9,2022,2022-09,0
STU_00382,United States,18-22,Undergraduate,Email Campaign,2024-01-02,1,2024,2024-01,0
STU_00383,United States,18-22,PhD,Organic Search,2023-12-30,12,2023,2023-12,1
STU_00384,United Kingdom,23-27,Undergraduate,Organic Search,2022-10-26,10,2022,2022-10,1
STU_00385,United States,28+,Postgraduate,Paid Ad,2023-02-02,2,2023,2023-02,1
STU_00386,India,28+,Postgraduate,Paid Ad,2024-06-27,6,2024,2024-06,0
STU_00387,India,18-22,Undergraduate,Referral,2022-07-25,7,2022,2022-07,0
STU_00388,India,23-27,Undergraduate,Organic Search,2024-01-31,1,2024,2024-01,0
STU_00389,India,23-27,Undergraduate,Organic Search,2023-10-16,10,2023,2023-10,1
STU_00390,India,23-27,Postgraduate,Referral,2023-06-25,6,2023,2023-06,1
STU_00391,India,23-27,Undergraduate,Paid Ad,2022-11-05,11,2022,2022-11,1
STU_00392,India,18-22,Undergraduate,Organic Search,2022-09-02,9,2022,2022-09,1
STU_00393,India,23-27,Postgraduate,Organic Search,2022-12-09,12,2022,2022-12,1
STU_00394,India,23-27,Undergraduate,Paid Ad,2023-12-20,12,2023,2023-12,1
STU_00395,United Kingdom,23-27,Postgraduate,Email Campaign,2023-07-03,7,2023,2023-07,1
STU_00396,India,18-22,Undergraduate,Organic Search,2023-11-16,11,2023,2023-11,1
STU_00397,India,18-22,Undergraduate,Referral,2022-08-04,8,2022,2022-08,1
STU_00398,United States,23-27,Postgraduate,Paid Ad,2023-02-08,2,2023,2023-02,1
STU_00399,Australia,18-22,Postgraduate,Social Media,2022-06-07,6,2022,2022-06,1
STU_00400,India,28+,Postgraduate,Paid Ad,2023-05-09,5,2023,2023-05,1
STU_00401,Australia,18-22,Undergraduate,Email Campaign,2024-02-08,2,2024,2024-02,0
STU_00402,United States,23-27,Other,Referral,2023-03-26,3,2023,2023-03,1
STU_00403,United Kingdom,18-22,Undergraduate,Paid Ad,2023-03-15,3,2023,2023-03,0
STU_00404,India,23-27,Undergraduate,Referral,2023-12-11,12,2023,2023-12,0
STU_00405,India,18-22,Postgraduate,Social Media,2023-01-01,1,2023,2023-01,0
STU_00406,United States,18-22,Undergraduate,Organic Search,2023-07-24,7,2023,2023-07,1
STU_00407,United Kingdom,18-22,Other,Paid Ad,2023-08-08,8,2023,2023-08,1
STU_00408,Australia,28+,Undergraduate,Organic Search,2023-11-01,11,2023,2023-11,0
STU_00409,Canada,23-27,Postgraduate,Organic Search,2024-05-19,5,2024,2024-05,0
STU_00410,United States,18-22,Postgraduate,Paid Ad,2024-04-04,4,2024,2024-04,1
STU_00411,India,23-27,Other,Paid Ad,2024-03-24,3,2024,2024-03,1
STU_00412,India,23-27,Postgraduate,Referral,2023-02-20,2,2023,2023-02,1
STU_00413,India,23-27,Postgraduate,Paid Ad,2023-06-19,6,2023,2023-06,1
STU_00414,United States,18-22,Other,Organic Search,2022-06-26,6,2022,2022-06,0
STU_00415,India,18-22,Undergraduate,Organic Search,2024-06-17,6,2024,2024-06,1
STU_00416,India,23-27,Undergraduate,Organic Search,2023-10-01,10,2023,2023-10,1
STU_00417,India,28+,Postgraduate,Referral,2024-05-28,5,2024,2024-05,1
STU_00418,India,18-22,Undergraduate,Paid Ad,2024-06-28,6,2024,2024-06,0
STU_00419,United Kingdom,23-27,Undergraduate,Referral,2023-01-24,1,2023,2023-01,1
STU_00420,United States,18-22,Postgraduate,Paid Ad,2024-06-25,6,2024,2024-06,1
STU_00421,India,23-27,Postgraduate,Paid Ad,2022-12-28,12,2022,2022-12,0
STU_00422,India,18-22,Undergraduate,Organic Search,2023-12-02,12,2023,2023-12,0
STU_00423,Others,18-22,Undergraduate,Paid Ad,2023-11-23,11,2023,2023-11,1
STU_00424,Canada,23-27,PhD,Referral,2023-05-27,5,2023,2023-05,1
STU_00425,United States,23-27,Undergraduate,Organic Search,2024-02-20,2,2024,2024-02,1
STU_00426,United States,23-27,Undergraduate,Organic Search,2023-06-18,6,2023,2023-06,1
STU_00427,United States,23-27,Other,Email Campaign,2022-12-08,12,2022,2022-12,1
STU_00428,United States,18-22,Undergraduate,Paid Ad,2022-11-18,11,2022,2022-11,1
STU_00429,Others,23-27,Undergraduate,Paid Ad,2023-06-03,6,2023,2023-06,0
STU_00430,United States,23-27,Undergraduate,Social Media,2024-03-30,3,2024,2024-03,1
STU_00431,United States,23-27,Undergraduate,Organic Search,2022-08-24,8,2022,2022-08,1
STU_00432,India,23-27,Postgraduate,Referral,2023-03-23,3,2023,2023-03,1
STU_00433,United States,18-22,Postgraduate,Email Campaign,2022-09-24,9,2022,2022-09,1
STU_00434,United Kingdom,18-22,Undergraduate,Paid Ad,2022-07-13,7,2022,2022-07,0
STU_00435,United Kingdom,18-22,Other,Paid Ad,2024-03-31,3,2024,2024-03,1
STU_00436,India,28+,Postgraduate,Organic Search,2022-08-29,8,2022,2022-08,0
STU_00437,United States,28+,Postgraduate,Paid Ad,2024-01-24,1,2024,2024-01,1
STU_00438,United Kingdom,28+,Postgraduate,Paid Ad,2022-12-29,12,2022,2022-12,0
STU_00439,India,23-27,Undergraduate,Organic Search,2022-11-20,11,2022,2022-11,0
STU_00440,United Kingdom,18-22,Postgraduate,Paid Ad,2024-04-26,4,2024,2024-04,1
STU_00441,Canada,18-22,PhD,Organic Search,2023-03-11,3,2023,2023-03,0
STU_00442,United Kingdom,23-27,Undergraduate,Paid Ad,2023-02-09,2,2023,2023-02,1
STU_00443,India,18-22,Postgraduate,Referral,2023-07-30,7,2023,2023-07,1
STU_00444,United States,28+,Undergraduate,Paid Ad,2023-03-12,3,2023,2023-03,0
STU_00445,India,28+,Postgraduate,Referral,2024-06-20,6,2024,2024-06,0
STU_00446,India,28+,PhD,Paid Ad,2023-11-30,11,2023,2023-11,1
STU_00447,India,23-27,Postgraduate,Paid Ad,2023-03-18,3,2023,2023-03,1
STU_00448,United Kingdom,18-22,Postgraduate,Social Media,2024-04-29,4,2024,2024-04,1
STU_00449,India,18-22,Other,Organic Search,2022-11-09,11,2022,2022-11,0
STU_00450,Canada,18-22,PhD,Social Media,2022-10-14,10,2022,2022-10,1
STU_00451,India,18-22,Other,Organic Search,2023-06-05,6,2023,2023-06,1
STU_00452,United States,23-27,Undergraduate,Organic Search,2023-04-09,4,2023,2023-04,1
STU_00453,United States,18-22,Undergraduate,Referral,2023-01-05,1,2023,2023-01,1
STU_00454,India,18-22,PhD,Referral,2024-05-13,5,2024,2024-05,1
STU_00455,India,23-27,Undergraduate,Organic Search,2023-01-21,1,2023,2023-01,0
STU_00456,India,28+,PhD,Referral,2022-10-19,10,2022,2022-10,0
STU_00457,United States,18-22,Postgraduate,Paid Ad,2022-08-10,8,2022,2022-08,0
STU_00458,United States,28+,Postgraduate,Paid Ad,2024-03-05,3,2024,2024-03,1
STU_00459,India,18-22,Postgraduate,Paid Ad,2022-09-11,9,2022,2022-09,1
STU_00460,India,23-27,Undergraduate,Referral,2022-10-22,10,2022,2022-10,0
STU_00461,United Kingdom,23-27,PhD,Referral,2023-03-19,3,2023,2023-03,1
STU_00462,United States,18-22,Undergraduate,Referral,2023-11-13,11,2023,2023-11,0
STU_00463,United States,18-22,Undergraduate,Paid Ad,2023-02-01,2,2023,2023-02,1
STU_00464,Others,28+,Undergraduate,Social Media,2022-06-13,6,2022,2022-06,0
STU_00465,United States,18-22,Undergraduate,Email Campaign,2023-06-10,6,2023,2023-06,1
STU_00466,India,18-22,Undergraduate,Organic Search,2024-01-23,1,2024,2024-01,0
STU_00467,India,23-27,Postgraduate,Paid Ad,2023-11-01,11,2023,2023-11,1
STU_00468,United States,23-27,Undergraduate,Organic Search,2024-03-17,3,2024,2024-03,1
STU_00469,Others,18-22,Undergraduate,Paid Ad,2022-12-26,12,2022,2022-12,0
STU_00470,United States,18-22,Postgraduate,Referral,2024-03-27,3,2024,2024-03,0
STU_00471,India,28+,Undergraduate,Referral,2022-07-30,7,2022,2022-07,1
STU_00472,United States,23-27,Undergraduate,Referral,2024-04-13,4,2024,2024-04,1
STU_00473,United States,18-22,Postgraduate,Social Media,2022-11-15,11,2022,2022-11,1
STU_00474,India,23-27,Undergraduate,Social Media,2023-06-16,6,2023,2023-06,0
STU_00475,India,18-22,Postgraduate,Organic Search,2022-07-01,7,2022,2022-07,0
STU_00476,India,23-27,Undergraduate,Paid Ad,2024-03-04,3,2024,2024-03,1
STU_00477,India,23-27,PhD,Referral,2023-06-12,6,2023,2023-06,1
STU_00478,United States,18-22,PhD,Organic Search,2024-06-28,6,2024,2024-06,1
STU_00479,Australia,18-22,Other,Organic Search,2023-06-28,6,2023,2023-06,0
STU_00480,United States,18-22,Undergraduate,Paid Ad,2024-06-01,6,2024,2024-06,1
STU_00481,United Kingdom,23-27,Undergraduate,Referral,2023-03-05,3,2023,2023-03,1
STU_00482,United Kingdom,28+,Other,Organic Search,2023-01-15,1,2023,2023-01,1
STU_00483,United Kingdom,18-22,Undergraduate,Paid Ad,2023-03-17,3,2023,2023-03,1
STU_00484,United States,18-22,Postgraduate,Paid Ad,2023-03-26,3,2023,2023-03,0
STU_00485,Others,23-27,Postgraduate,Paid Ad,2023-10-19,10,2023,2023-10,0
STU_00486,India,18-22,Undergraduate,Organic Search,2022-11-02,11,2022,2022-11,0
STU_00487,Others,18-22,Postgraduate,Social Media,2022-06-10,6,2022,2022-06,0
STU_00488,India,28+,Undergraduate,Email Campaign,2022-09-15,9,2022,2022-09,0
STU_00489,United States,18-22,Other,Social Media,2022-10-24,10,2022,2022-10,1
STU_00490,Canada,23-27,Postgraduate,Paid Ad,2024-05-18,5,2024,2024-05,1
STU_00491,United Kingdom,18-22,Postgraduate,Paid Ad,2024-03-14,3,2024,2024-03,0
STU_00492,India,28+,Other,Paid Ad,2023-01-29,1,2023,2023-01,0
STU_00493,India,18-22,Undergraduate,Organic Search,2023-05-01,5,2023,2023-05,0
STU_00494,India,18-22,Undergraduate,Organic Search,2024-01-20,1,2024,2024-01,1
STU_00495,Others,18-22,Undergraduate,Organic Search,2023-06-02,6,2023,2023-06,1
STU_00496,United Kingdom,18-22,Postgraduate,Referral,2022-11-09,11,2022,2022-11,1
STU_00497,India,23-27,Other,Paid Ad,2023-05-02,5,2023,2023-05,1
STU_00498,India,28+,Undergraduate,Paid Ad,2023-04-03,4,2023,2023-04,1
STU_00499,India,23-27,PhD,Organic Search,2023-12-16,12,2023,2023-12,1
STU_00500,India,28+,Undergraduate,Referral,2023-01-14,1,2023,2023-01,0
STU_00501,United States,28+,Undergraduate,Email Campaign,2024-01-18,1,2024,2024-01,1
STU_00502,India,18-22,Other,Social Media,2024-03-23,3,2024,2024-03,1
STU_00503,Australia,18-22,Other,Paid Ad,2022-07-14,7,2022,2022-07,0
STU_00504,India,23-27,Undergraduate,Organic Search,2023-10-22,10,2023,2023-10,1
STU_00505,India,18-22,Postgraduate,Referral,2023-03-14,3,2023,2023-03,0
STU_00506,India,23-27,Undergraduate,Organic Search,2023-10-24,10,2023,2023-10,1
STU_00507,United States,23-27,Undergraduate,Email Campaign,2022-12-22,12,2022,2022-12,1
STU_00508,Others,23-27,Undergraduate,Paid Ad,2022-06-20,6,2022,2022-06,1
STU_00509,United States,18-22,Undergraduate,Organic Search,2024-01-01,1,2024,2024-01,1
STU_00510,India,28+,Postgraduate,Referral,2023-03-15,3,2023,2023-03,0
STU_00511,India,23-27,Undergraduate,Social Media,2022-11-11,11,2022,2022-11,0
STU_00512,United Kingdom,28+,Postgraduate,Email Campaign,2022-07-28,7,2022,2022-07,1
STU_00513,India,23-27,PhD,Referral,2022-11-25,11,2022,2022-11,0
STU_00514,United States,18-22,Postgraduate,Organic Search,2022-06-29,6,2022,2022-06,0
STU_00515,United States,18-22,Undergraduate,Organic Search,2023-10-18,10,2023,2023-10,1
STU_00516,United States,18-22,Other,Organic Search,2022-06-21,6,2022,2022-06,1
STU_00517,India,28+,PhD,Organic Search,2024-06-04,6,2024,2024-06,1
STU_00518,Australia,23-27,PhD,Social Media,2024-05-22,5,2024,2024-05,0
STU_00519,United States,23-27,Postgraduate,Organic Search,2023-06-18,6,2023,2023-06,1
STU_00520,United States,18-22,Postgraduate,Paid Ad,2022-11-09,11,2022,2022-11,1
STU_00521,Others,23-27,Other,Referral,2024-05-25,5,2024,2024-05,1
STU_00522,United Kingdom,18-22,Postgraduate,Organic Search,2024-01-25,1,2024,2024-01,1
STU_00523,Australia,28+,Undergraduate,Email Campaign,2022-06-02,6,2022,2022-06,0
STU_00524,India,18-22,PhD,Referral,2022-07-04,7,2022,2022-07,0
STU_00525,Australia,18-22,Postgraduate,Organic Search,2022-09-15,9,2022,2022-09,0
STU_00526,United States,28+,PhD,Referral,2022-11-19,11,2022,2022-11,0
STU_00527,India,18-22,Undergraduate,Organic Search,2023-05-10,5,2023,2023-05,1
STU_00528,United States,18-22,Undergraduate,Paid Ad,2022-09-19,9,2022,2022-09,1
STU_00529,United States,18-22,Postgraduate,Organic Search,2023-07-29,7,2023,2023-07,1
STU_00530,United States,23-27,Undergraduate,Organic Search,2024-01-13,1,2024,2024-01,0
STU_00531,India,18-22,Undergraduate,Organic Search,2023-03-29,3,2023,2023-03,0
STU_00532,United States,23-27,PhD,Organic Search,2022-11-12,11,2022,2022-11,0
STU_00533,Canada,23-27,Undergraduate,Referral,2024-02-19,2,2024,2024-02,1
STU_00534,India,18-22,Undergraduate,Organic Search,2023-08-19,8,2023,2023-08,1
STU_00535,Australia,23-27,Postgraduate,Organic Search,2024-06-09,6,2024,2024-06,1
STU_00536,United States,28+,Undergraduate,Paid Ad,2023-07-08,7,2023,2023-07,1
STU_00537,United Kingdom,23-27,Undergraduate,Organic Search,2023-03-29,3,2023,2023-03,1
STU_00538,India,18-22,PhD,Organic Search,2024-03-15,3,2024,2024-03,1
STU_00539,Canada,18-22,Postgraduate,Paid Ad,2023-10-14,10,2023,2023-10,1
STU_00540,India,18-22,Undergraduate,Paid Ad,2023-06-26,6,2023,2023-06,1
STU_00541,United States,18-22,Postgraduate,Organic Search,2023-03-03,3,2023,2023-03,0
STU_00542,India,23-27,Undergraduate,Organic Search,2023-12-07,12,2023,2023-12,1
STU_00543,India,23-27,PhD,Paid Ad,2023-11-18,11,2023,2023-11,0
STU_00544,India,18-22,PhD,Organic Search,2023-10-01,10,2023,2023-10,1
STU_00545,United Kingdom,23-27,Postgraduate,Organic Search,2023-11-12,11,2023,2023-11,0
STU_00546,Australia,18-22,Undergraduate,Organic Search,2022-11-25,11,2022,2022-11,1
STU_00547,Others,18-22,Other,Referral,2022-08-20,8,2022,2022-08,0
STU_00548,India,23-27,PhD,Organic Search,2023-02-20,2,2023,2023-02,0
STU_00549,India,18-22,Undergraduate,Social Media,2023-12-18,12,2023,2023-12,0
STU_00550,United States,23-27,Undergraduate,Organic Search,2024-02-29,2,2024,2024-02,1
STU_00551,United Kingdom,28+,Other,Paid Ad,2024-01-18,1,2024,2024-01,1
STU_00552,Canada,28+,PhD,Organic Search,2023-03-20,3,2023,2023-03,0
STU_00553,United States,18-22,Undergraduate,Organic Search,2024-01-07,1,2024,2024-01,1
STU_00554,India,18-22,PhD,Referral,2024-05-11,5,2024,2024-05,1
STU_00555,Australia,28+,Undergraduate,Social Media,2023-09-30,9,2023,2023-09,1
STU_00556,Canada,28+,Postgraduate,Email Campaign,2023-03-15,3,2023,2023-03,1
STU_00557,Others,18-22,PhD,Organic Search,2023-04-04,4,2023,2023-04,1
STU_00558,India,18-22,Other,Paid Ad,2024-03-23,3,2024,2024-03,1
STU_00559,Canada,28+,Postgraduate,Organic Search,2023-11-11,11,2023,2023-11,1
STU_00560,India,23-27,Postgraduate,Paid Ad,2023-11-01,11,2023,2023-11,1
STU_00561,Canada,18-22,Undergraduate,Social Media,2022-12-23,12,2022,2022-12,0
STU_00562,India,23-27,Undergraduate,Email Campaign,2023-03-08,3,2023,2023-03,0
STU_00563,India,23-27,Undergraduate,Social Media,2023-02-03,2,2023,2023-02,0
STU_00564,India,28+,Undergraduate,Social Media,2023-05-25,5,2023,2023-05,1
STU_00565,India,18-22,Postgraduate,Email Campaign,2022-06-29,6,2022,2022-06,0
STU_00566,India,18-22,Postgraduate,Paid Ad,2024-03-24,3,2024,2024-03,0
STU_00567,India,28+,Postgraduate,Referral,2024-04-29,4,2024,2024-04,1
STU_00568,United States,28+,Postgraduate,Referral,2023-02-14,2,2023,2023-02,1
STU_00569,Canada,23-27,Undergraduate,Organic Search,2023-06-21,6,2023,2023-06,1
STU_00570,India,18-22,Postgraduate,Referral,2024-02-29,2,2024,2024-02,0
STU_00571,United States,23-27,Undergraduate,Referral,2023-06-19,6,2023,2023-06,1
STU_00572,Others,23-27,PhD,Organic Search,2023-05-11,5,2023,2023-05,0
STU_00573,India,18-22,Postgraduate,Social Media,2024-03-29,3,2024,2024-03,0
STU_00574,India,18-22,Undergraduate,Organic Search,2024-02-05,2,2024,2024-02,1
STU_00575,India,18-22,Undergraduate,Organic Search,2023-03-30,3,2023,2023-03,0
STU_00576,United Kingdom,18-22,Postgraduate,Referral,2024-01-07,1,2024,2024-01,1
STU_00577,Australia,23-27,Postgraduate,Social Media,2023-10-01,10,2023,2023-10,0
STU_00578,India,18-22,Undergraduate,Organic Search,2023-12-24,12,2023,2023-12,0
